,COUNTRY,COMMODITY,VARIABLE,TIME_PERIOD,value
96157,UKR,PM,FE,2002,243.881817406217
96158,UKR,PM,FE,2003,343.585839110107
96159,UKR,PM,FE,2004,225.941786342986
96160,UKR,PM,FE,2005,410.021799312986
96161,UKR,PM,FE,2006,451.031467442986
96162,UKR,PM,FE,2007,352.969393382986
96163,UKR,PM,FE,2008,614.972981352986
96164,UKR,PM,FE,2009,593.588587752986
96165,UKR,PM,FE,2010,632.850831154997
96166,UKR,PM,FE,2011,651.460450858694
96167,UKR,PM,FE,2012,705.308938435725
96168,UKR,PM,FE,2013,721.260993680388
96169,UKR,PM,FE,2014,741.156626955478
96170,UKR,PM,FE,2015,774.753151312313
96171,UKR,PM,FE,2016,802.352288420551
96172,UKR,PM,FE,2017,837.27606719371
96173,UKR,PM,FE,2018,880.230152469809
96174,UKR,PM,FE,2019,920.008527590027
96175,UKR,PM,IM,2000,49.01584
96176,UKR,PM,IM,2001,95.01584
96177,UKR,PM,IM,2002,90.01584
96178,UKR,PM,IM,2003,90.01584
96179,UKR,PM,IM,2004,80.01584
96180,UKR,PM,IM,2005,100.01584
96181,UKR,PM,IM,2006,70.01584
96182,UKR,PM,IM,2007,60.01584
96183,UKR,PM,IM,2008,80.02475
96184,UKR,PM,IM,2009,70.02475
96185,UKR,PM,IM,2010,66.8985902921269
96186,UKR,PM,IM,2011,63.0712859300621
96187,UKR,PM,IM,2012,60.9855031377867
96188,UKR,PM,IM,2013,57.4083986635355
96189,UKR,PM,IM,2014,54.6679354557702
96190,UKR,PM,IM,2015,52.5263425568704
96191,UKR,PM,IM,2016,50.2291740686507
96192,UKR,PM,IM,2017,48.2629493128162
96193,UKR,PM,IM,2018,46.5903057827221
96194,UKR,PM,IM,2019,44.919935348351
96195,UKR,PM,IMP,2000,961.233743095047
96196,UKR,PM,IMP,2001,884.37968419239
96197,UKR,PM,IMP,2002,959.29407334142
96198,UKR,PM,IMP,2003,1345.40686249382
96199,UKR,PM,IMP,2004,1122.1992020106
96200,UKR,PM,IMP,2005,1009.90309347319
96201,UKR,PM,IMP,2006,1300.55668590373
96202,UKR,PM,IMP,2007,2200.78405890417
96203,UKR,PM,IMP,2008,1863.37966572604
96204,UKR,PM,IMP,2009,2590.65332508279
96205,UKR,PM,IMP,2010,2477.37643235112
96206,UKR,PM,IMP,2011,2306.9769893675
96207,UKR,PM,IMP,2012,2283.46393884027
96208,UKR,PM,IMP,2013,2344.24488906376
96209,UKR,PM,IMP,2014,2467.70016239168
96210,UKR,PM,IMP,2015,2602.34179748642
96211,UKR,PM,IMP,2016,2682.46788299965
96212,UKR,PM,IMP,2017,2776.4255201605
96213,UKR,PM,IMP,2018,2892.61840009908
96214,UKR,PM,IMP,2019,3054.40284999572
96215,UKR,PM,NT,2000,593.01782
96216,UKR,PM,NT,2001,539.01782
96217,UKR,PM,NT,2002,779.01782
96218,UKR,PM,NT,2003,865.01782
96219,UKR,PM,NT,2004,825.01782
96220,UKR,PM,NT,2005,1250.01782
96221,UKR,PM,NT,2006,1290.01782
96222,UKR,PM,NT,2007,1210.01782
96223,UKR,PM,NT,2008,1695.00891
96224,UKR,PM,NT,2009,1675.00891
96225,UKR,PM,NT,2010,1759.68188830157
96226,UKR,PM,NT,2011,1874.35243090599
96227,UKR,PM,NT,2012,1942.70196924726
96228,UKR,PM,NT,2013,2071.1310036191
96229,UKR,PM,NT,2014,2180.57579369352
96230,UKR,PM,NT,2015,2273.85415715453
96231,UKR,PM,NT,2016,2382.54763825715
96232,UKR,PM,NT,2017,2483.62684964888
96233,UKR,PM,NT,2018,2576.19901650954
96234,UKR,PM,NT,2019,2675.40114596723
96235,UKR,PM,PP,2000,961.233743095047
96236,UKR,PM,PP,2001,884.37968419239
96237,UKR,PM,PP,2002,959.29407334142
96238,UKR,PM,PP,2003,1345.40686249382
96239,UKR,PM,PP,2004,1122.1992020106
96240,UKR,PM,PP,2005,1009.90309347319
96241,UKR,PM,PP,2006,1300.55668590373
96242,UKR,PM,PP,2007,2200.78405890417
96243,UKR,PM,PP,2008,1863.37966572604
96244,UKR,PM,PP,2009,2590.65332508279
96245,UKR,PM,PP,2010,2466.08761110414
96246,UKR,PM,PP,2011,2282.97514023393
96247,UKR,PM,PP,2012,2252.12006577685
96248,UKR,PM,PP,2013,2298.13316005691
96249,UKR,PM,PP,2014,2407.3557975298
96250,UKR,PM,PP,2015,2528.57967763425
96251,UKR,PM,PP,2016,2594.804754163
96252,UKR,PM,PP,2017,2674.9885574287
96253,UKR,PM,PP,2018,2777.12344334585
96254,UKR,PM,PP,2019,2921.76095052966
96255,UKR,PM,QC,2000,299.262324753686
96256,UKR,PM,QC,2001,224.457692630455
96257,UKR,PM,QC,2002,243.881817406217
96258,UKR,PM,QC,2003,343.585839110107
96259,UKR,PM,QC,2004,225.941786342986
96260,UKR,PM,QC,2005,410.021799312986
96261,UKR,PM,QC,2006,451.031467442986
96262,UKR,PM,QC,2007,352.969393382986
96263,UKR,PM,QC,2008,614.972981352986
96264,UKR,PM,QC,2009,593.588587752986
96265,UKR,PM,QC,2010,632.850831154997
96266,UKR,PM,QC,2011,651.460450858694
96267,UKR,PM,QC,2012,705.308938435725
96268,UKR,PM,QC,2013,721.260993680388
96269,UKR,PM,QC,2014,741.156626955478
96270,UKR,PM,QC,2015,774.753151312313
96271,UKR,PM,QC,2016,802.352288420551
96272,UKR,PM,QC,2017,837.27606719371
96273,UKR,PM,QC,2018,880.230152469809
96274,UKR,PM,QC,2019,920.008527590027
96275,UKR,PM,QP,2000,812.280144753686
96276,UKR,PM,QP,2001,733.475512630455
96277,UKR,PM,QP,2002,1042.89963740622
96278,UKR,PM,QP,2003,1173.61256911011
96279,UKR,PM,QP,2004,1090.95960634299
96280,UKR,PM,QP,2005,1634.04852931299
96281,UKR,PM,QP,2006,1737.04928744299
96282,UKR,PM,QP,2007,1587.97830338299
96283,UKR,PM,QP,2008,2307.99080135299
96284,UKR,PM,QP,2009,2300.59749775299
96285,UKR,PM,QP,2010,2399.00169343961
96286,UKR,PM,QP,2011,2529.03203451427
96287,UKR,PM,QP,2012,2656.59491826228
96288,UKR,PM,QP,2013,2795.05488528716
96289,UKR,PM,QP,2014,2924.96751245724
96290,UKR,PM,QP,2015,3054.00178435142
96291,UKR,PM,QP,2016,3189.44631810922
96292,UKR,PM,QP,2017,3326.5910662976
96293,UKR,PM,QP,2018,3463.36275613021
96294,UKR,PM,QP,2019,3601.84632280661
96295,UKR,PM,ST,2000,70.01584
96296,UKR,PM,ST,2001,40.01584
96297,UKR,PM,ST,2002,60.01584
96298,UKR,PM,ST,2003,25.02475
96299,UKR,PM,ST,2004,65.02475
96300,UKR,PM,ST,2005,39.03366
96301,UKR,PM,ST,2006,35.03366
96302,UKR,PM,ST,2007,60.02475
96303,UKR,PM,ST,2008,58.03366
96304,UKR,PM,ST,2009,90.03366
96305,UKR,PM,ST,2010,96.5026339830384
96306,UKR,PM,ST,2011,99.7217867326264
96307,UKR,PM,ST,2012,108.305797311918
96308,UKR,PM,ST,2013,110.968685299588
96309,UKR,PM,ST,2014,114.203777107827
96310,UKR,PM,ST,2015,119.598252992401
96311,UKR,PM,ST,2016,124.144644423925
96312,UKR,PM,ST,2017,129.832793878944
96313,UKR,PM,ST,2018,136.766381029807
96314,UKR,PM,ST,2019,143.20303027916
96315,UKR,PT,EX,2000,0.97179385018236
96316,UKR,PT,EX,2001,1.30262132737635
96317,UKR,PT,EX,2002,4.04724561627179
96318,UKR,PT,EX,2003,8.60902509598392
96319,UKR,PT,EX,2004,14.9123334197322
96320,UKR,PT,EX,2005,14.0293614109819
96321,UKR,PT,EX,2006,10.3795198754819
96322,UKR,PT,EX,2007,7.02897638482202
96323,UKR,PT,EX,2008,9.82854275133504
96324,UKR,PT,EX,2009,9.86913381612773
96325,UKR,PT,EX,2010,9.34425865286924
96326,UKR,PT,EX,2011,9.40130135988225
96327,UKR,PT,EX,2012,9.08744322941972
96328,UKR,PT,EX,2013,8.96004645196104
96329,UKR,PT,EX,2014,9.11033944282495
96330,UKR,PT,EX,2015,9.03162781003934
96331,UKR,PT,EX,2016,8.63967256308534
96332,UKR,PT,EX,2017,8.31460451494948
96333,UKR,PT,EX,2018,7.8634129345878
96334,UKR,PT,EX,2019,7.43650319740806
96335,UKR,PT,FO,2000,218.7264
96336,UKR,PT,FO,2001,307.05655
96337,UKR,PT,FO,2002,368.69985
96338,UKR,PT,FO,2003,418.4475
96339,UKR,PT,FO,2004,648.1339
96340,UKR,PT,FO,2005,611.0429
96341,UKR,PT,FO,2006,717.3189
96342,UKR,PT,FO,2007,812.6299
96343,UKR,PT,FO,2008,975.1419
96344,UKR,PT,FO,2009,985.0099
96345,UKR,PT,FO,2010,1029.18113048921
96346,UKR,PT,FO,2011,1072.9783744612
96347,UKR,PT,FO,2012,1122.82666988726
96348,UKR,PT,FO,2013,1177.38248636914
96349,UKR,PT,FO,2014,1223.29770583347
96350,UKR,PT,FO,2015,1274.75016445169
96351,UKR,PT,FO,2016,1332.04371246204
96352,UKR,PT,FO,2017,1388.10331606785
96353,UKR,PT,FO,2018,1452.21233801831
96354,UKR,PT,FO,2019,1513.49127753788
96355,UKR,PT,IM,2000,29.7225378601265
96356,UKR,PT,IM,2001,75.0649181785024
96357,UKR,PT,IM,2002,82.8898906300681
96358,UKR,PT,IM,2003,116.87853899546
96359,UKR,PT,IM,2004,304.728334124012
96360,UKR,PT,IM,2005,142.869753388757
96361,UKR,PT,IM,2006,154.597804462781
96362,UKR,PT,IM,2007,147.780277713093
96363,UKR,PT,IM,2008,250.832883954516
96364,UKR,PT,IM,2009,159.648642247417
96365,UKR,PT,IM,2010,159.004811002613
96366,UKR,PT,IM,2011,152.537868926339
96367,UKR,PT,IM,2012,146.504127871594
96368,UKR,PT,IM,2013,150.993707299255
96369,UKR,PT,IM,2014,140.966847805915
96370,UKR,PT,IM,2015,139.827329005059
96371,UKR,PT,IM,2016,143.946896271554
96372,UKR,PT,IM,2017,136.747819029321
96373,UKR,PT,IM,2018,137.173212949597
96374,UKR,PT,IM,2019,128.776649552051
96375,UKR,PT,IMP,2000,5123.608614
96376,UKR,PT,IMP,2001,5790.58659
96377,UKR,PT,IMP,2002,4652.7851
96378,UKR,PT,IMP,2003,5028.20283
96379,UKR,PT,IMP,2004,5738.1372
96380,UKR,PT,IMP,2005,6417.66181
96381,UKR,PT,IMP,2006,6101.41
96382,UKR,PT,IMP,2007,7377.04
96383,UKR,PT,IMP,2008,9737.509614
96384,UKR,PT,IMP,2009,11758.516165
96385,UKR,PT,IMP,2010,12457.6195591904
96386,UKR,PT,IMP,2011,12224.4638477876
96387,UKR,PT,IMP,2012,12893.9460206952
96388,UKR,PT,IMP,2013,13509.5051893366
96389,UKR,PT,IMP,2014,14343.2541766811
96390,UKR,PT,IMP,2015,15243.6025530426
96391,UKR,PT,IMP,2016,15696.9922751186
96392,UKR,PT,IMP,2017,16269.082206878
96393,UKR,PT,IMP,2018,16708.5527718001
96394,UKR,PT,IMP,2019,17383.4538601196
96395,UKR,PT,NT,2000,-28.7507440099442
96396,UKR,PT,NT,2001,-73.762296851126
96397,UKR,PT,NT,2002,-78.8426450137963
96398,UKR,PT,NT,2003,-108.269513899476
96399,UKR,PT,NT,2004,-289.81600070428
96400,UKR,PT,NT,2005,-128.840391977775
96401,UKR,PT,NT,2006,-144.218284587299
96402,UKR,PT,NT,2007,-140.751301328271
96403,UKR,PT,NT,2008,-241.004341203181
96404,UKR,PT,NT,2009,-149.77950843129
96405,UKR,PT,NT,2010,-149.660552349744
96406,UKR,PT,NT,2011,-143.136567566457
96407,UKR,PT,NT,2012,-137.416684642174
96408,UKR,PT,NT,2013,-142.033660847294
96409,UKR,PT,NT,2014,-131.85650836309
96410,UKR,PT,NT,2015,-130.79570119502
96411,UKR,PT,NT,2016,-135.307223708469
96412,UKR,PT,NT,2017,-128.433214514372
96413,UKR,PT,NT,2018,-129.30980001501
96414,UKR,PT,NT,2019,-121.340146354642
96415,UKR,PT,PC,2000,4.47567833026397
96416,UKR,PT,PC,2001,6.33942831778016
96417,UKR,PT,PC,2002,7.67660892377522
96418,UKR,PT,PC,2003,8.78224232375596
96419,UKR,PT,PC,2004,13.7069662683726
96420,UKR,PT,PC,2005,13.0186402761207
96421,UKR,PT,PC,2006,15.3921185331416
96422,UKR,PT,PC,2007,17.5555725982415
96423,UKR,PT,PC,2008,21.2024243346669
96424,UKR,PT,PC,2009,21.5500546950206
96425,UKR,PT,PC,2010,22.6527222611144
96426,UKR,PT,PC,2011,23.755803450776
96427,UKR,PT,PC,2012,25.002263908955
96428,UKR,PT,PC,2013,26.3650152578351
96429,UKR,PT,PC,2014,27.5461664489961
96430,UKR,PT,PC,2015,28.8633570576632
96431,UKR,PT,PC,2016,30.3267926248671
96432,UKR,PT,PC,2017,31.7774670589225
96433,UKR,PT,PC,2018,33.4303024405689
96434,UKR,PT,PC,2019,35.0385757040833
96435,UKR,PT,PP,2000,5522.0
96436,UKR,PT,PP,2001,6918.0
96437,UKR,PT,PP,2002,6155.0
96438,UKR,PT,PP,2003,6147.0
96439,UKR,PT,PP,2004,6813.7
96440,UKR,PT,PP,2005,8927.4
96441,UKR,PT,PP,2006,8301.4
96442,UKR,PT,PP,2007,8600.0
96443,UKR,PT,PP,2008,12863.0136986301
96444,UKR,PT,PP,2009,15048.4285326093
96445,UKR,PT,PP,2010,16963.8391865395
96446,UKR,PT,PP,2011,16531.7034287343
96447,UKR,PT,PP,2012,18122.5034898438
96448,UKR,PT,PP,2013,19294.5263308961
96449,UKR,PT,PP,2014,20101.9920549977
96450,UKR,PT,PP,2015,21575.3687133914
96451,UKR,PT,PP,2016,23365.0626341628
96452,UKR,PT,PP,2017,25294.5111594027
96453,UKR,PT,PP,2018,27676.8150409989
96454,UKR,PT,PP,2019,30678.9706519352
96455,UKR,PT,QC,2000,218.7264
96456,UKR,PT,QC,2001,307.05655
96457,UKR,PT,QC,2002,368.69985
96458,UKR,PT,QC,2003,418.4475
96459,UKR,PT,QC,2004,648.1339
96460,UKR,PT,QC,2005,611.0429
96461,UKR,PT,QC,2006,717.3189
96462,UKR,PT,QC,2007,812.6299
96463,UKR,PT,QC,2008,975.1419
96464,UKR,PT,QC,2009,985.0099
96465,UKR,PT,QC,2010,1029.18113048921
96466,UKR,PT,QC,2011,1072.9783744612
96467,UKR,PT,QC,2012,1122.82666988726
96468,UKR,PT,QC,2013,1177.38248636914
96469,UKR,PT,QC,2014,1223.29770583347
96470,UKR,PT,QC,2015,1274.75016445169
96471,UKR,PT,QC,2016,1332.04371246204
96472,UKR,PT,QC,2017,1388.10331606785
96473,UKR,PT,QC,2018,1452.21233801831
96474,UKR,PT,QC,2019,1513.49127753788
96475,UKR,PT,QP,2000,189.975655990056
96476,UKR,PT,QP,2001,233.294253148874
96477,UKR,PT,QP,2002,289.857204986204
96478,UKR,PT,QP,2003,310.177986100524
96479,UKR,PT,QP,2004,358.31789929572
96480,UKR,PT,QP,2005,482.202508022225
96481,UKR,PT,QP,2006,573.100615412701
96482,UKR,PT,QP,2007,671.878598671729
96483,UKR,PT,QP,2008,734.137558796819
96484,UKR,PT,QP,2009,835.23039156871
96485,UKR,PT,QP,2010,879.520716653752
96486,UKR,PT,QP,2011,929.842166367374
96487,UKR,PT,QP,2012,985.410038279983
96488,UKR,PT,QP,2013,1035.34890234706
96489,UKR,PT,QP,2014,1091.44127034628
96490,UKR,PT,QP,2015,1143.95452680557
96491,UKR,PT,QP,2016,1196.73653285236
96492,UKR,PT,QP,2017,1259.67015459524
96493,UKR,PT,QP,2018,1322.90260279492
96494,UKR,PT,QP,2019,1392.15117812784
96495,UKR,PT,ST,2000,0.00099
96496,UKR,PT,ST,2001,0.00099
96497,UKR,PT,ST,2002,0.00099
96498,UKR,PT,ST,2003,0.00099
96499,UKR,PT,ST,2004,0.00099
96500,UKR,PT,ST,2005,0.00099
96501,UKR,PT,ST,2006,0.00099
96502,UKR,PT,ST,2007,0.00099
96503,UKR,PT,ST,2008,0.00099
96504,UKR,PT,ST,2009,0.00099
96505,UKR,PT,ST,2010,0.00112851428659648
96506,UKR,PT,ST,2011,0.00148798691953352
96507,UKR,PT,ST,2012,0.00154102181703611
96508,UKR,PT,ST,2013,0.00161784703271125
96509,UKR,PT,ST,2014,0.00169072293301271
96510,UKR,PT,ST,2015,0.00175427182960529
96511,UKR,PT,ST,2016,0.00179837062564724
96512,UKR,PT,ST,2017,0.00185141238682158
96513,UKR,PT,ST,2018,0.00191620400165627
96514,UKR,PT,ST,2019,0.001963148608346
96515,UKR,RI,AH,2000,25.0099
96516,UKR,RI,AH,2001,18.9099
96517,UKR,RI,AH,2002,19.0099
96518,UKR,RI,AH,2003,22.4099
96519,UKR,RI,AH,2004,21.0099
96520,UKR,RI,AH,2005,21.0099
96521,UKR,RI,AH,2006,22.0099
96522,UKR,RI,AH,2007,21.0099
96523,UKR,RI,AH,2008,21.0099
96524,UKR,RI,AH,2009,21.0099
96525,UKR,RI,AH,2010,20.8480382455789
96526,UKR,RI,AH,2011,20.6193438458294
96527,UKR,RI,AH,2012,20.5776102308446
96528,UKR,RI,AH,2013,20.5470529459635
96529,UKR,RI,AH,2014,20.6033199846411
96530,UKR,RI,AH,2015,20.6499448788254
96531,UKR,RI,AH,2016,20.6452937686925
96532,UKR,RI,AH,2017,20.6666745540814
96533,UKR,RI,AH,2018,20.6777386163438
96534,UKR,RI,AH,2019,20.6605482899505
96535,UKR,RI,EX,2000,0.2099
96536,UKR,RI,EX,2001,0.1099
96537,UKR,RI,EX,2002,0.1099
96538,UKR,RI,EX,2003,0.1099
96539,UKR,RI,EX,2004,0.7099
96540,UKR,RI,EX,2005,0.1099
96541,UKR,RI,EX,2006,6.7099
96542,UKR,RI,EX,2007,6.0099
96543,UKR,RI,EX,2008,7.0099
96544,UKR,RI,EX,2009,7.0099
96545,UKR,RI,EX,2010,6.5997614381833
96546,UKR,RI,EX,2011,6.38281007576269
96547,UKR,RI,EX,2012,6.27809154273794
96548,UKR,RI,EX,2013,6.13281084075654
96549,UKR,RI,EX,2014,5.94636842658898
96550,UKR,RI,EX,2015,5.73381523390699
96551,UKR,RI,EX,2016,5.56568209719974
96552,UKR,RI,EX,2017,5.41797820420762
96553,UKR,RI,EX,2018,5.2489132253594
96554,UKR,RI,EX,2019,5.10222494257971
96555,UKR,RI,FE,2000,0.00099
96556,UKR,RI,FE,2001,0.00099
96557,UKR,RI,FE,2002,0.00099
96558,UKR,RI,FE,2003,0.00099
96559,UKR,RI,FE,2004,0.00099
96560,UKR,RI,FE,2005,0.00099
96561,UKR,RI,FE,2006,0.00099
96562,UKR,RI,FE,2007,0.00099
96563,UKR,RI,FE,2008,0.00099
96564,UKR,RI,FE,2009,0.00099
96565,UKR,RI,FE,2010,0.0010924275594503
96566,UKR,RI,FE,2011,0.00113805031477202
96567,UKR,RI,FE,2012,0.00120091418917712
96568,UKR,RI,FE,2013,0.00123463958802034
96569,UKR,RI,FE,2014,0.0012806328967441
96570,UKR,RI,FE,2015,0.00133993430469498
96571,UKR,RI,FE,2016,0.00138281723080623
96572,UKR,RI,FE,2017,0.00143417734884664
96573,UKR,RI,FE,2018,0.00149847040925303
96574,UKR,RI,FE,2019,0.00156318245216054
96575,UKR,RI,FO,2000,130.5398
96576,UKR,RI,FO,2001,122.9328
96577,UKR,RI,FO,2002,138.0017
96578,UKR,RI,FO,2003,155.2379
96579,UKR,RI,FO,2004,173.6367
96580,UKR,RI,FO,2005,173.1379
96581,UKR,RI,FO,2006,161.0069
96582,UKR,RI,FO,2007,154.8419
96583,UKR,RI,FO,2008,159.5449
96584,UKR,RI,FO,2009,159.5449
96585,UKR,RI,FO,2010,163.395807175867
96586,UKR,RI,FO,2011,167.285786935341
96587,UKR,RI,FO,2012,172.516471084209
96588,UKR,RI,FO,2013,176.851780134447
96589,UKR,RI,FO,2014,181.034270524343
96590,UKR,RI,FO,2015,186.174233463454
96591,UKR,RI,FO,2016,190.977662497833
96592,UKR,RI,FO,2017,195.672783137491
96593,UKR,RI,FO,2018,200.955249430808
96594,UKR,RI,FO,2019,205.959746515433
96595,UKR,RI,IM,2000,75.9099
96596,UKR,RI,IM,2001,79.2099
96597,UKR,RI,IM,2002,92.3099
96598,UKR,RI,IM,2003,102.1099
96599,UKR,RI,IM,2004,123.4099
96600,UKR,RI,IM,2005,120.0099
96601,UKR,RI,IM,2006,110.0099
96602,UKR,RI,IM,2007,100.0099
96603,UKR,RI,IM,2008,100.0099
96604,UKR,RI,IM,2009,100.0099
96605,UKR,RI,IM,2010,106.264656385539
96606,UKR,RI,IM,2011,109.899348462159
96607,UKR,RI,IM,2012,111.743923965941
96608,UKR,RI,IM,2013,114.407634318801
96609,UKR,RI,IM,2014,118.017348035616
96610,UKR,RI,IM,2015,122.419876389113
96611,UKR,RI,IM,2016,126.141309313557
96612,UKR,RI,IM,2017,129.601750493419
96613,UKR,RI,IM,2018,133.802445075458
96614,UKR,RI,IM,2019,137.673428281452
96615,UKR,RI,IMP,2000,1001.90902518134
96616,UKR,RI,IMP,2001,1029.65250017907
96617,UKR,RI,IMP,2002,1063.10058315578
96618,UKR,RI,IMP,2003,1178.08230851109
96619,UKR,RI,IMP,2004,1480.4549998227
96620,UKR,RI,IMP,2005,1544.66999183749
96621,UKR,RI,IMP,2006,1616.0
96622,UKR,RI,IMP,2007,2782.55
96623,UKR,RI,IMP,2008,3207.73698
96624,UKR,RI,IMP,2009,4359.908
96625,UKR,RI,IMP,2010,3642.90731474453
96626,UKR,RI,IMP,2011,3373.32609506711
96627,UKR,RI,IMP,2012,3427.94001544343
96628,UKR,RI,IMP,2013,3571.67730897774
96629,UKR,RI,IMP,2014,3742.41527952427
96630,UKR,RI,IMP,2015,3861.39566340652
96631,UKR,RI,IMP,2016,4006.72366614675
96632,UKR,RI,IMP,2017,4174.5725738836
96633,UKR,RI,IMP,2018,4309.49964870048
96634,UKR,RI,IMP,2019,4482.24828806388
96635,UKR,RI,NT,2000,-75.7
96636,UKR,RI,NT,2001,-79.1
96637,UKR,RI,NT,2002,-92.2
96638,UKR,RI,NT,2003,-102.0
96639,UKR,RI,NT,2004,-122.7
96640,UKR,RI,NT,2005,-119.9
96641,UKR,RI,NT,2006,-103.3
96642,UKR,RI,NT,2007,-94.0
96643,UKR,RI,NT,2008,-93.0
96644,UKR,RI,NT,2009,-93.0
96645,UKR,RI,NT,2010,-99.6648949473553
96646,UKR,RI,NT,2011,-103.516538386396
96647,UKR,RI,NT,2012,-105.465832423203
96648,UKR,RI,NT,2013,-108.274823478044
96649,UKR,RI,NT,2014,-112.070979609027
96650,UKR,RI,NT,2015,-116.686061155206
96651,UKR,RI,NT,2016,-120.575627216357
96652,UKR,RI,NT,2017,-124.183772289211
96653,UKR,RI,NT,2018,-128.553531850098
96654,UKR,RI,NT,2019,-132.571203338873
96655,UKR,RI,OU,2000,2.99901000000003
96656,UKR,RI,OU,2001,1.99901
96657,UKR,RI,OU,2002,4.49901
96658,UKR,RI,OU,2003,2.79900999999998
96659,UKR,RI,OU,2004,2.69901000000002
96660,UKR,RI,OU,2005,2.79901000000001
96661,UKR,RI,OU,2006,2.99901
96662,UKR,RI,OU,2007,3.19901000000004
96663,UKR,RI,OU,2008,3.49901000000003
96664,UKR,RI,OU,2009,3.49901000000003
96665,UKR,RI,OU,2010,3.68382914537378
96666,UKR,RI,OU,2011,3.81943981747551
96667,UKR,RI,OU,2012,3.92544638502942
96668,UKR,RI,OU,2013,4.0195388515123
96669,UKR,RI,OU,2014,4.11154330105827
96670,UKR,RI,OU,2015,4.21335199750358
96671,UKR,RI,OU,2016,4.31513977513134
96672,UKR,RI,OU,2017,4.41714523663949
96673,UKR,RI,OU,2018,4.52683710725866
96674,UKR,RI,OU,2019,4.63482904415474
96675,UKR,RI,PC,2000,2.67116431348476
96676,UKR,RI,PC,2001,2.53804608142704
96677,UKR,RI,PC,2002,2.87329946490662
96678,UKR,RI,PC,2003,3.25808340504124
96679,UKR,RI,PC,2004,3.67213069683832
96680,UKR,RI,PC,2005,3.68880816430885
96681,UKR,RI,PC,2006,3.45486127502521
96682,UKR,RI,PC,2007,3.3451122296874
96683,UKR,RI,PC,2008,3.46897069055488
96684,UKR,RI,PC,2009,3.49052463463726
96685,UKR,RI,PC,2010,3.59641245737387
96686,UKR,RI,PC,2011,3.70371702648706
96687,UKR,RI,PC,2012,3.84146765869223
96688,UKR,RI,PC,2013,3.96022527564429
96689,UKR,RI,PC,2014,4.07652211318298
96690,UKR,RI,PC,2015,4.21542473595503
96691,UKR,RI,PC,2016,4.34801043867298
96692,UKR,RI,PC,2017,4.47948315410217
96693,UKR,RI,PC,2018,4.62604165356372
96694,UKR,RI,PC,2019,4.76813859278698
96695,UKR,RI,PP,2000,708.0
96696,UKR,RI,PP,2001,654.0
96697,UKR,RI,PP,2002,776.0
96698,UKR,RI,PP,2003,763.0
96699,UKR,RI,PP,2004,912.0
96700,UKR,RI,PP,2005,1018.0
96701,UKR,RI,PP,2006,985.0
96702,UKR,RI,PP,2007,1059.0
96703,UKR,RI,PP,2008,2340.0
96704,UKR,RI,PP,2009,2671.31191175209
96705,UKR,RI,PP,2010,2245.58750066428
96706,UKR,RI,PP,2011,2086.41556489836
96707,UKR,RI,PP,2012,2123.7264782021
96708,UKR,RI,PP,2013,2217.99565747534
96709,UKR,RI,PP,2014,2331.25370313787
96710,UKR,RI,PP,2015,2414.19571330757
96711,UKR,RI,PP,2016,2512.56960062144
96712,UKR,RI,PP,2017,2624.9200403545
96713,UKR,RI,PP,2018,2718.41796041115
96714,UKR,RI,PP,2019,2835.4624415536
96715,UKR,RI,QC,2000,133.5398
96716,UKR,RI,QC,2001,124.9328
96717,UKR,RI,QC,2002,142.5017
96718,UKR,RI,QC,2003,158.0379
96719,UKR,RI,QC,2004,176.3367
96720,UKR,RI,QC,2005,175.9379
96721,UKR,RI,QC,2006,164.0069
96722,UKR,RI,QC,2007,158.0419
96723,UKR,RI,QC,2008,163.0449
96724,UKR,RI,QC,2009,163.0449
96725,UKR,RI,QC,2010,167.0807287488
96726,UKR,RI,QC,2011,171.106364803131
96727,UKR,RI,QC,2012,176.443118383428
96728,UKR,RI,QC,2013,180.872553625548
96729,UKR,RI,QC,2014,185.147094458298
96730,UKR,RI,QC,2015,190.388925395262
96731,UKR,RI,QC,2016,195.294185090195
96732,UKR,RI,QC,2017,200.091362551479
96733,UKR,RI,QC,2018,205.483585008476
96734,UKR,RI,QC,2019,210.59613874204
96735,UKR,RI,QP,2000,59.8398
96736,UKR,RI,QP,2001,45.8328
96737,UKR,RI,QP,2002,50.3017
96738,UKR,RI,QP,2003,56.0379
96739,UKR,RI,QP,2004,53.6367
96740,UKR,RI,QP,2005,56.0379
96741,UKR,RI,QP,2006,60.7069
96742,UKR,RI,QP,2007,64.0419
96743,UKR,RI,QP,2008,70.0449
96744,UKR,RI,QP,2009,70.0449
96745,UKR,RI,QP,2010,70.8668969840958
96746,UKR,RI,QP,2011,70.2984873452968
96747,UKR,RI,QP,2012,70.7493922280573
96748,UKR,RI,QP,2013,71.5594674632269
96749,UKR,RI,QP,2014,72.7774792143495
96750,UKR,RI,QP,2015,74.0042621691158
96751,UKR,RI,QP,2016,75.0088384601093
96752,UKR,RI,QP,2017,76.1426025472122
96753,UKR,RI,QP,2018,77.2696793872909
96754,UKR,RI,QP,2019,78.2719662223538
96755,UKR,RI,ST,2000,5.0099
96756,UKR,RI,ST,2001,5.0099
96757,UKR,RI,ST,2002,5.0099
96758,UKR,RI,ST,2003,5.0099
96759,UKR,RI,ST,2004,5.0099
96760,UKR,RI,ST,2005,5.0099
96761,UKR,RI,ST,2006,5.0099
